31.187.104.0/21,IT,IT-MC,Matelica,Newtec,Wirtek,43.267164,13.008054,AS201602,62024,
134.19.168.0/21,IT,IT-MC,Matelica,Newtec,Wirtek,43.267164,13.008054,AS201602,62024,
185.66.24.0/22,IT,IT-MC,Matelica,Newtec,Wirtek,43.267164,13.008054,AS201602,62024,
188.241.140.0/23,IT,IT-MC,Matelica,Newtec,Wirtek,43.267164,13.008054,AS201602,62024,
185.199.50.0/23,IT,IT-MC,Matelica,Newtec,Wirtek,43.267164,13.008054,AS201602,62024,
185.203.104.0/22,IT,IT-MC,Matelica,Newtec,Wirtek,43.267164,13.008054,AS201602,62024,
185.241.144.0/22,IT,IT-MC,Matelica,Newtec,Wirtek,43.267164,13.008054,AS201602,62024,
154.60.216.0/23,IT,IT-MC,Matelica,Newtec,Wirtek,43.267164,13.008054,AS201602,62024,
2a02:e380::/29,IT,IT,IT-MC,Matelica,Newtec,Wirtek,43.267164,13.008054,AS201602,62024,
